cluster_id,auto_label,last_log_count,forecast_log_count,predicted_growth,last_date
2414,"reinforcement, learning, reinforcement learning, using, deep",2.708,2.21,-0.498,2025-10-01
2398,"light, light detection, detection, method, device",2.398,1.898,-0.5,2025-10-01
2424,"access, backhaul, integrated access, integrated, access backhaul",2.485,1.98,-0.505,2025-10-01
2382,"estimation, method, device, estimating, state",2.89,2.384,-0.507,2025-10-01
2275,"milk, dairy, method, producing, methods",2.773,2.264,-0.509,2025-10-01
1870,"winding, device, winding device, method, machine",2.565,2.055,-0.51,2025-10-01
2285,"ue, method, communication, wireless communication, wireless",2.079,1.569,-0.511,2025-10-01
967,"headrest, seat, vehicle, vehicle headrest, headrest vehicle",2.485,1.969,-0.516,2025-10-01
2036,"thrombus, thrombectomy, device, methods, removal",3.045,2.524,-0.521,2025-10-01
2119,"thermal, imaging, thermal imaging, image, method",2.565,2.039,-0.526,2025-10-01
2365,"digital, twin, digital twin, model, industrial",2.996,2.466,-0.53,2025-10-01
2307,"data, transmission, method, data transmission, transmission method",3.638,3.096,-0.542,2025-10-01
861,"optical, filter, optical filter, method, filters",2.708,2.16,-0.548,2025-10-01
717,"network, method, apparatus, method apparatus, communication",5.635,5.08,-0.555,2025-10-01
2273,"sensor, assembly, sensor assembly, assembly sensor, method",2.89,2.334,-0.556,2025-10-01
2423,"access, control, management, access control, method",3.829,3.245,-0.584,2025-10-01
1972,"ammonia, method, exhaust, systems, liquid",2.708,2.117,-0.591,2025-10-01
2093,"speaker, speaker speaker, sports speaker, universal speaker, sports",2.303,1.707,-0.595,2025-10-01
2381,"semiconductor, semiconductor devices, devices, devices semiconductor, semiconductor device",5.176,4.566,-0.61,2025-10-01
2310,"mask, respiratory, respiratory mask, respirator, air",2.89,2.233,-0.658,2025-10-01
1739,"specimen, method, apparatus, apparatus specimen, analyzing",2.708,2.05,-0.658,2025-10-01
2420,"antenna, array, polarized, antenna array, device",2.89,2.141,-0.749,2025-10-01
2308,"radioisotope, production, radioisotopes, radiopharmaceutical, producing",2.485,1.711,-0.774,2025-10-01
